,Customer ID,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Regular Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,City,Zip Code,Latitude,Longitude,Population,Churn Value,CLTV,Churn Type,Churn Reason,Total Customer Svc Requests,Product/Service Issues Reported,Customer Satisfaction
6526,4759-PXTAN,1,7,59,0,1,20.27,1,1,1,13,0,1,0,1,1,1,1,1,1,1,0,80.1,4693.2,0.0,61.01,1195.93,1,34,0,0,1,0,0,Potter Valley,95469,39.408634,-123.045516,1884,0,4093,0,0,0,0,0
6527,7054-DMVAS,0,0,54,0,1,18.74,0,1,1,16,1,1,0,0,1,0,0,1,2,1,0,65.3,3512.9,0.0,0.0,1011.96,0,47,0,0,0,0,0,Redwood Valley,95470,39.298065,-123.25211,5995,0,4556,0,0,2,1,0
6528,3428-MMGUB,0,0,60,0,1,7.1,1,1,1,10,0,0,1,0,1,0,0,0,2,1,0,89.55,5231.2,0.0,523.0,426.0,0,34,0,0,0,0,0,Rio Nido,95471,38.522328,-122.97932,298,0,5874,0,0,2,0,0
6529,6549-BTYPG,1,5,60,0,0,0.0,0,1,3,69,0,1,1,1,1,1,1,1,2,0,1,60.8,3603.45,0.0,0.0,0.0,1,19,1,0,1,0,0,Sebastopol,95472,38.398815,-122.861923,31266,0,5784,0,0,0,0,0
6530,7823-JSOAG,0,0,3,0,1,6.97,1,1,3,14,0,0,0,0,0,0,0,1,0,0,0,74.5,217.45,0.0,0.0,20.91,0,39,0,0,0,0,0,Sonoma,95476,38.25485,-122.461799,34314,0,5203,0,0,1,0,0
6531,3705-RHRFR,1,6,69,0,1,45.35,1,1,3,19,1,0,0,0,1,1,1,0,2,0,0,99.15,6875.35,0.0,1306.0,3129.15,1,52,0,0,1,0,0,Ukiah,95482,39.134075,-123.23422,30988,0,5031,0,0,2,0,3
6532,9374-YOLBJ,1,9,1,5,1,25.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.25,19.25,0.0,0.0,25.1,1,29,1,0,1,1,5,Upper Lake,95485,39.220368,-122.907693,2344,0,2053,0,0,0,0,0
6533,9074-KGVOX,1,10,50,0,0,0.0,0,1,1,23,1,0,0,0,1,0,0,1,0,1,1,39.45,2021.35,0.0,0.0,0.0,0,44,0,0,1,1,3,Westport,95488,39.724433,-123.767578,309,0,6018,0,0,0,0,0
6534,6128-DAFVY,0,0,56,0,0,0.0,0,1,1,23,0,0,0,0,1,1,1,1,0,1,1,44.85,2564.95,0.0,58.99,0.0,1,58,0,0,0,0,0,Willits,95490,39.492046,-123.375818,13472,0,4021,0,0,0,0,0
6535,9933-QRGTX,1,6,60,0,1,32.5,0,1,1,13,1,0,0,1,1,1,1,1,2,1,0,97.2,5611.75,0.0,0.0,1950.0,1,59,0,0,1,0,0,Windsor,95492,38.527297,-122.810044,23701,0,4905,0,0,1,0,4
6536,5066-GFJMM,1,4,3,5,1,41.36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19.9,45.75,0.0,0.0,124.08,1,55,0,0,1,0,0,Eureka,95501,40.796621,-124.15428,23224,0,3716,0,0,2,0,0
6537,2661-GKBTK,1,7,60,0,1,27.2,0,1,2,21,0,1,0,1,1,1,1,0,2,0,0,76.95,4543.95,0.0,954.0,1632.0,0,39,0,0,1,1,3,Eureka,95503,40.737431,-124.108897,23570,0,5053,0,0,0,0,0
6538,0458-HEUZG,0,0,13,4,0,0.0,0,1,1,13,0,0,1,1,0,0,0,0,2,0,1,35.4,450.4,0.0,59.0,0.0,1,58,0,0,0,0,0,Alderpoint,95511,40.166028,-123.584144,261,0,3239,0,0,0,0,0
6539,7268-WNTCP,1,2,62,0,1,1.87,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,20.45,1297.35,0.0,0.0,115.94,0,45,0,0,1,1,2,Blocksburg,95514,40.309088,-123.668201,199,0,5746,0,0,0,0,0
6540,0824-VWDPO,0,0,45,0,1,1.57,1,1,1,30,1,1,0,0,0,1,1,1,1,0,0,96.75,4442.75,0.0,133.28,70.65,1,58,0,0,0,0,0,Mckinleyville,95519,40.965011,-124.015255,15921,0,3682,0,0,1,1,0
6541,8409-WQJUX,0,0,25,3,0,0.0,0,1,3,29,0,0,1,1,1,1,1,1,1,0,0,54.2,1423.15,0.0,41.27,0.0,1,37,0,0,0,0,0,Arcata,95521,40.839958,-124.003757,19596,0,4458,0,0,2,1,3
6542,2578-JQPHZ,0,0,44,2,1,48.95,0,1,2,59,0,0,1,1,1,1,1,0,2,0,0,100.1,4378.35,0.0,2583.0,2153.8,0,30,0,0,0,0,0,Bayside,95524,40.825486,-124.049485,1689,0,4025,0,0,2,0,3
6543,3278-FSIXX,0,0,2,5,1,39.5,0,1,2,26,0,0,0,0,0,0,0,1,0,1,1,45.25,74.2,0.0,0.0,79.0,1,34,0,0,0,0,0,Blue Lake,95525,40.94338,-123.831799,1584,0,5441,0,0,2,0,0
6544,9746-UGFAC,0,0,22,4,1,10.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20.85,450.65,0.0,0.0,225.5,1,50,0,0,0,0,0,Carlotta,95528,40.497283,-123.93037,1072,0,3171,0,0,0,0,0
6545,2946-KIQSP,0,0,35,3,0,0.0,0,1,3,12,0,0,1,1,0,0,0,1,0,1,1,33.45,1175.85,0.0,14.11,0.0,1,59,0,0,0,0,0,Fallbrook,92028,33.362575,-117.299644,42239,0,2553,0,0,1,0,0
6546,0625-AFOHS,1,5,29,3,1,34.44,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,20.2,558.8,0.0,0.0,998.76,1,40,0,0,1,1,1,Ferndale,95536,40.4785,-124.301372,2965,0,2784,0,0,0,0,0
6547,4636-OLWOE,0,0,54,2,1,4.16,0,1,1,59,0,1,1,1,0,0,0,0,1,1,0,61.0,3283.05,0.0,1937.0,224.64,0,20,1,0,0,1,2,Fortuna,95540,40.584991,-124.121504,12241,0,5594,0,0,0,0,0
6548,4685-ERGHK,0,0,57,2,1,36.08,1,1,2,26,0,0,0,0,1,0,0,1,1,1,0,86.9,4939.25,0.0,0.0,2056.56,0,45,0,0,0,0,0,Gasquet,95543,41.867908,-123.794144,532,0,6109,0,0,1,0,0
6549,0885-HMGPY,0,0,62,2,1,41.13,1,1,1,12,1,1,1,1,0,0,0,0,2,0,0,69.4,4237.5,0.0,508.0,2550.06,0,55,0,0,0,0,0,Honeydew,95545,40.342928,-124.063329,82,0,6469,0,0,1,2,0
6550,5003-OKNNK,1,10,15,4,1,46.64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,20.35,335.95,0.0,0.0,699.6,1,44,0,0,1,1,3,Hoopa,95546,41.163637,-123.704841,3041,0,3205,0,0,2,0,0
6551,7208-PSIHR,1,9,70,0,1,5.46,1,1,2,30,0,0,1,1,1,1,1,1,2,1,0,104.3,7188.5,0.0,0.0,382.2,1,50,0,0,1,0,0,Klamath,95548,41.572813,-124.035011,1215,0,5583,0,0,0,0,0
6552,4012-ZTHBR,1,6,21,4,1,38.95,0,1,1,17,0,0,0,0,0,0,0,1,0,1,0,44.95,926.25,0.0,0.0,817.95,1,33,0,0,1,1,2,Kneeland,95549,40.664483,-123.865325,264,0,3752,0,0,1,1,5
6553,0489-WMEMG,0,0,23,4,1,25.85,0,1,1,53,0,0,0,1,0,0,0,1,1,1,0,49.45,1119.35,0.0,0.0,594.55,1,61,0,0,0,1,3,Korbel,95550,40.7666,-123.80458,155,0,5237,0,0,0,0,0
6554,7435-ZNUYY,0,0,6,5,1,12.17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,20.6,116.6,0.0,0.0,73.02,0,24,1,0,0,0,0,Loleta,95551,40.665952,-124.240051,1447,0,4439,0,0,0,0,0
6555,1354-YZFNB,0,0,4,5,1,29.09,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,19.55,68.8,0.0,0.0,116.36,0,53,0,0,1,1,3,Mad River,95552,40.390301,-123.412327,265,0,5573,0,0,1,0,0
6556,2985-FMWYF,0,0,23,4,1,18.12,1,1,1,23,0,0,0,0,1,1,1,1,0,1,0,93.5,2341.55,0.0,53.86,416.76,1,46,0,0,0,0,0,Myers Flat,95554,40.267158,-123.805913,644,0,4861,0,0,1,0,3
6557,2812-ENYMO,0,0,26,3,0,0.0,0,1,1,82,1,0,0,1,1,1,1,1,1,0,1,54.55,1362.85,0.0,0.0,0.0,0,22,1,0,0,0,0,Orick,95555,41.336354,-124.044354,494,0,4296,0,0,1,0,0
6558,2717-HVIZY,0,0,8,5,1,15.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.05,163.6,0.0,0.0,125.28,1,24,1,0,0,1,2,Orleans,95556,41.269521,-123.546958,574,0,2675,0,0,1,0,4
6559,3422-GALYP,0,0,2,5,1,28.61,1,1,1,85,0,1,0,0,0,0,0,0,0,1,0,79.45,145.15,0.0,123.0,57.22,0,20,1,0,0,0,0,Phillipsville,95559,40.184094,-123.745487,163,0,2657,0,0,1,1,0
6560,2890-WFBHU,0,0,59,2,1,1.94,1,1,2,73,1,1,1,1,0,1,1,1,1,0,1,79.85,4786.1,0.0,0.0,114.46,1,26,1,0,0,0,0,Salyer,95563,40.89866,-123.539754,660,0,6041,0,0,1,0,0
6561,0327-WFZSY,1,9,39,3,1,17.29,1,1,3,75,0,0,1,0,1,1,1,1,1,0,0,100.0,3835.55,0.0,0.0,674.31,0,62,0,0,1,1,3,Samoa,95564,40.809636,-124.189977,395,0,5434,0,0,1,0,0
6562,7977-HXJKU,0,0,21,4,1,27.6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,19.6,397.0,0.0,0.0,579.6,0,45,0,0,0,1,2,Scotia,95565,40.440636,-124.098739,1125,0,2447,0,0,0,0,0
6563,7033-CLAMM,1,6,48,2,1,18.64,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,20.2,1027.25,0.0,0.0,894.72,1,60,0,0,1,1,2,Somes Bar,95568,41.444606,-123.471895,202,0,3828,0,0,0,0,0
6564,0864-FVJNJ,1,1,64,2,1,6.83,1,1,1,19,1,1,1,1,1,1,1,1,1,0,0,113.35,7222.75,0.0,0.0,437.12,1,63,0,0,1,1,1,Trinidad,95570,41.162295,-124.027381,2369,0,4952,0,0,0,0,0
6565,7356-IWLFW,1,1,46,2,1,5.52,1,1,3,16,0,1,0,0,0,0,0,0,0,1,0,80.0,3769.7,0.0,603.0,253.92,0,43,0,0,1,1,1,Weott,95571,40.310119,-123.909449,270,0,3315,0,0,0,0,0
6566,9541-PWTWO,0,0,52,2,1,38.71,1,1,1,21,0,0,1,1,1,1,1,1,2,1,0,80.95,4233.95,0.0,0.0,2012.92,1,32,0,0,0,0,0,Willow Creek,95573,40.949012,-123.655847,1666,0,4924,0,0,0,0,0
6567,3967-VQOGC,1,4,67,0,1,17.43,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,24.9,1680.25,0.0,0.0,1167.81,1,54,0,0,1,1,1,Leggett,95585,39.873371,-123.741474,321,0,5847,0,0,0,0,0
6568,6308-CQRBU,1,7,71,0,1,29.78,1,1,1,22,0,1,1,1,1,1,1,1,2,0,0,109.25,7707.7,0.0,169.57,2114.38,1,32,0,0,1,0,0,Zenia,95595,40.170357,-123.417298,259,0,5044,0,0,0,0,0
6569,0186-CAERR,0,0,71,0,1,2.88,1,1,2,48,1,1,1,1,1,1,1,1,1,1,0,116.3,8309.55,0.0,0.0,204.48,0,22,1,0,0,0,0,Auburn,95603,38.912881,-121.082766,24944,0,4644,0,0,0,0,0
6570,3043-SUDUA,0,0,32,3,1,15.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9,601.55,0.0,0.0,496.96,1,35,0,0,0,0,0,West Sacramento,95605,38.592745,-121.540036,12756,0,4374,0,0,0,0,0
6571,5442-BHQNG,0,0,2,0,1,44.77,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,70.35,139.25,0.0,13.0,89.54,1,32,0,0,0,0,0,Brooks,95606,38.809804,-122.241383,382,0,3430,0,0,2,0,0
6572,2169-RRLFW,1,3,71,0,1,11.18,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,25.6,1888.25,0.0,0.0,793.78,1,48,0,0,1,0,0,Capay,95607,38.681651,-122.130569,262,0,5063,0,0,1,0,0
6573,5872-OEQNH,0,0,60,2,0,0.0,0,1,2,73,1,0,1,0,0,1,1,0,1,1,0,44.45,2773.9,0.0,2025.0,0.0,1,29,1,0,0,0,0,Carmichael,95608,38.626128,-121.328011,58830,0,4928,0,0,1,0,4
6574,8873-GLDMH,0,0,6,0,1,27.69,1,1,3,9,0,0,0,0,0,0,0,1,0,1,1,73.85,401.3,0.0,0.0,166.14,1,45,0,0,0,0,0,Courtland,95615,38.311609,-121.554034,699,0,4220,0,0,2,0,0
6575,5696-JVVQY,1,1,48,2,1,4.45,0,1,1,57,1,1,1,0,0,1,1,0,2,1,1,70.1,3238.4,0.0,1846.0,213.6,1,56,0,0,1,1,3,Davis,95616,38.508735,-121.678813,67411,0,5476,0,0,2,0,4
6576,8946-BFWSG,1,8,63,2,1,24.5,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,25.25,1573.05,0.0,0.0,1543.5,0,19,1,0,1,1,3,Davis,95618,38.544002,-121.685559,648,0,6245,0,0,0,0,0
6577,0547-HURJB,0,0,12,4,1,19.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.05,235.8,0.0,0.0,232.56,0,19,1,0,0,1,2,Dixon,95620,38.392821,-121.799917,18529,0,4001,0,0,1,0,0
6578,8845-LWKGE,1,4,30,3,1,36.74,0,1,1,18,0,0,1,1,1,0,0,1,1,1,0,64.5,1985.15,0.0,0.0,1102.2,1,56,0,0,1,1,1,El Dorado,95623,38.63153,-120.842609,4097,0,2215,0,0,2,0,0
6579,0691-NIKRI,0,0,40,2,1,16.73,1,1,2,14,0,0,1,1,1,1,1,1,1,1,1,105.95,4335.2,0.0,0.0,669.2,1,41,0,0,0,0,0,Elverta,95626,38.734997,-121.463719,6197,0,3784,0,0,2,0,0
6580,5022-JNQEQ,1,10,9,0,1,8.1,0,1,1,20,0,0,0,1,0,0,0,1,0,1,0,75.85,647.5,0.0,0.0,72.9,1,39,0,0,1,1,1,Esparto,95627,38.834469,-122.127193,2756,0,4843,0,0,1,0,5
6581,3249-VHRIP,0,0,62,2,0,0.0,0,1,1,30,0,1,1,0,0,1,1,1,2,1,1,43.6,2748.7,0.0,0.0,0.0,1,38,0,0,0,0,0,Fiddletown,95629,38.513484,-120.704613,850,0,4507,0,0,4,0,4
6582,3736-BLEPA,0,0,28,3,1,13.69,0,1,3,12,0,1,0,1,1,0,0,1,1,1,0,91.25,2483.65,0.0,0.0,383.32,0,50,0,0,0,0,0,Folsom,95630,38.672638,-121.147403,51855,0,2886,0,0,0,0,0
6583,4701-LKOZD,0,0,70,0,1,29.53,1,1,1,7,1,1,1,1,1,1,1,1,2,0,1,89.75,6367.2,0.0,0.0,2067.1,1,64,0,0,0,0,0,Foresthill,95631,39.031876,-120.811141,5714,0,5150,0,0,2,0,0
6584,6603-QWSPR,0,0,46,2,1,5.86,0,1,1,82,0,1,1,1,1,1,1,1,2,1,0,104.4,4904.2,0.0,0.0,269.56,1,20,1,0,0,0,0,Galt,95632,38.274451,-121.259201,24194,0,4190,0,0,2,1,0
6585,9921-QFQUL,1,2,23,4,1,22.17,1,1,2,15,0,0,1,0,0,1,1,1,0,0,1,90.15,2044.95,0.0,30.67,509.91,1,33,0,0,1,0,0,Garden Valley,95633,38.852544,-120.837669,2536,0,5110,0,0,0,0,0
6586,1929-ZCBHE,1,7,47,2,0,0.0,0,1,2,47,1,0,1,1,0,0,0,1,1,0,0,40.3,1794.8,0.0,0.0,0.0,0,27,1,0,1,1,1,Georgetown,95634,38.9386,-120.785514,2723,0,5040,0,0,2,0,3
6587,4378-MYPGO,1,3,68,0,1,31.4,0,1,1,19,1,1,1,0,1,1,1,1,2,1,0,105.25,7173.15,0.0,0.0,2135.2,0,41,0,0,1,1,2,Greenwood,95635,38.921333,-120.897718,1140,0,5795,0,0,1,0,3
6588,4129-LYCOI,0,0,67,0,1,12.54,1,1,1,59,0,1,0,1,1,1,1,1,2,1,0,104.0,7039.05,0.0,0.0,840.18,1,28,1,0,0,1,1,Guinda,95637,38.830739,-122.196202,228,0,4741,0,0,1,0,0
6589,7798-JVXYM,0,0,14,4,1,37.01,0,1,2,29,0,0,0,1,1,1,1,0,0,1,0,69.65,921.4,0.0,267.0,518.14,1,52,0,0,0,0,0,Herald,95638,38.313447,-121.123886,1745,0,5351,0,0,3,2,0
6590,8647-SDTWQ,1,4,57,2,1,49.95,1,1,2,22,0,0,0,0,0,0,0,0,0,1,0,74.3,4018.35,0.0,884.0,2847.15,0,59,0,0,1,1,2,Hood,95639,38.375325,-121.507935,213,0,4133,0,0,1,0,5
6591,2696-ECXKC,1,6,55,2,1,41.18,1,1,1,18,1,0,0,0,1,1,1,0,1,0,1,100.9,5448.6,0.0,981.0,2264.9,1,34,0,0,1,1,1,Ione,95640,38.33788,-120.954202,9752,0,6153,0,0,1,0,0
6592,2081-KJSQF,0,0,1,0,1,42.96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20.25,20.25,0.0,0.0,42.96,0,25,1,0,0,0,0,Isleton,95641,38.154823,-121.601358,2010,0,4769,0,0,2,0,0
6593,3323-CPBWR,0,0,23,4,1,8.5,1,1,1,6,0,0,1,1,1,0,0,1,0,1,1,96.9,2085.45,0.0,0.0,195.5,0,61,0,0,0,0,0,Knights Landing,95645,38.875508,-121.765866,1793,0,3875,0,0,0,0,0
6594,3384-CTMSF,1,2,47,2,1,48.69,1,1,2,21,0,1,1,0,1,1,1,1,0,1,0,104.1,5135.15,0.0,0.0,2288.43,0,61,0,0,1,0,0,Lincoln,95648,38.922812,-121.312005,15286,0,3142,0,0,2,0,0
6595,0902-RFHOF,0,0,38,0,1,22.23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,20.1,730.1,0.0,0.0,844.74,0,38,0,0,0,0,0,Loomis,95650,38.809175,-121.171375,11191,0,2907,0,0,3,1,0
6596,7718-RXDGG,1,9,15,4,1,24.17,0,1,1,10,0,0,0,0,0,0,0,0,0,1,0,68.6,1108.6,0.0,111.0,362.55,0,54,0,0,1,0,0,Newcastle,95658,38.883224,-121.15918,6096,0,3351,0,0,2,0,0
6597,1025-FALIX,0,0,26,0,1,37.51,0,1,3,30,0,0,0,0,0,0,0,1,0,1,1,69.05,1815.65,0.0,0.0,975.26,1,49,0,0,0,0,0,Nicolaus,95659,38.788898,-121.608624,751,0,5379,0,0,1,0,0
6598,3451-VAWLI,1,5,35,0,1,15.41,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,19.7,730.4,0.0,0.0,539.35,1,62,0,0,1,1,2,North Highlands,95660,38.671295,-121.388251,32202,0,5636,0,0,0,0,0
6599,3407-QGWLG,0,0,3,0,1,37.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20.05,75.45,0.0,0.0,113.55,0,23,1,0,0,1,1,Roseville,95661,38.736685,-121.251984,25173,0,2948,0,0,0,0,0
6600,2347-WKKAE,1,9,42,0,1,41.16,1,1,1,11,1,0,1,0,0,1,1,0,0,1,0,94.4,4014.6,0.0,442.0,1728.72,0,52,0,0,1,0,0,Penryn,95663,38.859093,-121.182872,2048,0,2662,0,0,0,0,0
6601,8735-DCXNF,1,9,10,4,1,21.85,0,1,2,9,1,0,0,1,0,0,0,0,0,1,1,54.95,568.85,0.0,51.0,218.5,0,34,0,0,1,0,0,Pilot Hill,95664,38.803731,-121.043799,1173,0,3519,0,0,0,0,0
6602,3214-IYUUQ,0,0,61,0,1,10.21,0,1,2,69,1,1,0,1,0,1,1,1,1,0,0,93.7,5860.7,0.0,404.39,622.81,1,19,1,0,1,0,0,Pine Grove,95665,38.400264,-120.641274,4354,0,4300,0,0,0,0,0
6603,1936-UAFEH,0,0,68,0,1,48.82,1,1,1,17,1,1,0,1,1,1,1,1,2,0,1,110.25,7279.35,0.0,0.0,3319.76,1,43,0,0,0,0,0,Pioneer,95666,38.546999,-120.271114,5501,0,5502,0,0,2,0,0
6604,3587-PMCOY,0,0,10,4,1,46.33,0,1,2,26,1,0,1,0,1,1,1,1,1,1,0,98.9,1064.95,0.0,0.0,463.3,0,37,0,0,0,0,0,Placerville,95667,38.733714,-120.795213,34146,0,4614,0,0,1,1,0
6605,1027-LKKQQ,1,3,72,0,1,12.96,0,1,1,56,1,0,1,1,1,1,1,0,2,1,0,80.45,5886.85,0.0,3297.0,933.12,1,35,0,0,1,1,3,Plymouth,95669,38.489273,-120.891614,2220,0,4480,0,0,1,0,0
6606,7148-XZPHA,1,9,55,0,1,13.45,0,1,2,53,0,1,0,1,0,0,0,1,0,0,0,79.4,4238.45,0.0,0.0,739.75,0,43,0,0,1,1,3,Rancho Cordova,95670,38.602723,-121.279913,49729,0,4162,0,0,1,0,0
6607,5309-TAIKL,0,0,7,0,1,8.29,0,1,2,21,0,0,1,1,0,1,1,0,0,0,0,62.8,418.3,0.0,88.0,58.03,1,42,0,0,0,0,0,Rio Linda,95673,38.688764,-121.457596,14010,0,4080,0,0,0,0,0
6608,6856-RAURS,0,0,2,0,1,41.08,1,1,1,25,0,0,0,0,0,0,0,0,0,1,1,74.9,136.05,0.0,34.0,82.16,1,50,0,0,0,0,0,Rio Oso,95674,38.954144,-121.482536,947,0,2044,0,0,1,0,0
6609,8778-LMWTJ,0,0,9,0,1,13.05,0,1,2,73,1,0,0,0,0,0,0,1,0,1,0,74.85,708.2,0.0,0.0,117.45,1,28,1,0,0,0,0,River Pines,95675,38.545775,-120.743325,364,0,5770,0,0,0,0,0
6610,9717-IOAAF,0,0,27,0,1,2.65,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,25.85,788.55,0.0,0.0,71.55,0,54,0,0,0,1,1,Rocklin,95677,38.7904,-121.236973,21510,0,2682,0,0,1,0,0
6611,2845-KDHVX,1,9,64,0,1,23.29,0,1,3,25,0,1,1,1,0,1,1,0,2,1,1,68.3,4378.8,0.0,1095.0,1490.56,1,57,0,0,1,0,0,Sheridan,95681,38.984756,-121.345074,1219,0,5425,0,0,1,0,5
6612,0848-SOMKO,0,0,70,0,0,0.0,0,1,1,26,1,0,1,1,0,1,1,1,2,0,0,48.4,3442.8,0.0,0.0,0.0,0,23,1,0,0,0,0,Shingle Springs,95682,38.598936,-120.963092,24738,0,4483,0,0,0,0,0
6613,1535-VTJOQ,0,0,24,0,1,26.64,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,25.15,553.0,0.0,0.0,639.36,1,19,1,0,0,0,0,Thornton,95686,38.157794,-121.520223,1472,0,3904,0,0,1,0,0
6614,6368-TZZDT,1,8,4,0,1,3.57,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,19.5,96.85,0.0,0.0,14.28,0,62,0,0,1,1,2,Vacaville,95687,38.333133,-121.920151,63157,0,5390,0,0,1,1,0
6615,0943-ZQPXH,1,2,44,0,1,26.25,0,1,1,25,0,0,1,0,1,1,1,0,0,1,0,92.95,4122.9,0.0,1031.0,1155.0,0,46,0,0,1,1,1,Vacaville,95688,38.419088,-122.024568,32564,0,5635,0,0,0,0,0
6616,1293-BSEUN,1,9,72,0,1,6.9,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,20.7,1482.3,0.0,0.0,496.8,1,64,0,0,1,1,3,Volcano,95689,38.481902,-120.603668,1273,0,4528,0,0,2,0,5
6617,1302-TPUBN,0,0,66,0,1,21.23,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,19.35,1240.8,0.0,0.0,1401.18,0,58,0,0,0,0,0,West Sacramento,95691,38.627951,-121.593287,19050,0,5637,0,0,1,0,0
6618,0927-CNGRH,0,0,1,0,1,30.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.55,19.55,0.0,0.0,30.63,0,42,0,0,0,1,3,Alta,95701,39.218096,-120.79153,751,0,5272,0,0,3,0,0
6619,8608-OZTLB,1,4,38,0,1,31.45,0,1,1,76,1,1,1,1,1,0,0,1,1,0,0,74.05,2802.3,0.0,0.0,1195.1,0,59,0,0,1,1,3,Applegate,95703,38.983388,-120.988814,1526,0,5975,0,0,1,0,3
6620,2335-GSODA,0,0,23,0,0,0.0,0,1,2,26,1,0,1,1,0,0,0,0,2,0,1,40.1,857.75,0.0,223.0,0.0,0,36,0,0,0,1,3,Camino,95709,38.748316,-120.675512,4829,0,2327,0,0,0,0,0
6621,1952-DVVSW,1,4,10,0,1,14.04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,20.1,184.4,0.0,0.0,140.4,1,23,1,0,1,0,0,Colfax,95713,39.084645,-120.894014,8525,0,3509,0,0,1,0,5
6622,6656-GULJQ,1,4,72,0,1,21.21,1,1,3,27,1,0,1,1,1,1,1,1,2,1,1,83.55,6093.3,0.0,0.0,1527.12,0,25,1,0,1,1,2,Emigrant Gap,95715,39.23754,-120.720196,185,0,5940,0,0,1,1,0
6623,9853-JFZDU,1,7,35,0,1,20.79,0,1,1,69,0,1,0,1,0,0,0,0,0,0,0,56.85,1861.1,0.0,1284.0,727.65,1,20,1,0,1,0,0,Gold Run,95717,39.170376,-120.838404,407,0,3102,0,0,2,0,0
6624,3777-XROBG,1,4,58,0,1,43.52,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,19.55,1079.65,0.0,0.0,2524.16,1,52,0,0,1,1,2,Echo Lake,95721,38.851842,-120.076204,69,0,4125,0,0,1,0,0
6625,6994-FGRHH,1,7,70,0,1,3.67,0,1,1,28,0,1,1,1,1,1,1,0,1,1,0,106.15,7475.1,0.0,2093.0,256.9,0,37,0,0,1,1,3,Meadow Vista,95722,39.003358,-121.022539,3747,0,4649,0,0,1,0,4
6626,4000-VGMQP,1,2,38,0,1,13.67,1,1,1,30,0,1,1,0,1,1,1,0,1,0,1,78.95,2862.55,0.0,859.0,519.46,0,56,0,0,1,1,3,Pollock Pines,95726,38.733908,-120.453416,8577,0,2125,0,0,1,1,5
6627,3999-WRNGR,1,2,60,0,0,0.0,0,1,1,51,0,1,0,0,1,1,1,0,0,1,0,49.75,3069.45,0.0,1565.0,0.0,1,39,0,0,1,1,3,Soda Springs,95728,39.279068,-120.414275,88,0,6307,0,0,1,0,3
6628,3466-RITXD,0,0,26,0,1,37.59,1,1,3,8,1,1,0,0,1,0,0,1,0,1,1,92.4,2349.8,0.0,0.0,977.34,0,34,0,0,0,0,0,Twin Bridges,95735,38.805481,-120.13287,25,0,5461,0,0,2,0,3
6629,2680-XKKNJ,0,0,8,0,1,17.52,0,1,3,28,1,1,0,1,0,0,0,1,1,0,0,58.2,469.25,0.0,0.0,140.16,1,60,0,0,0,0,0,Weimar,95736,39.00978,-120.978273,31,0,3325,0,0,2,0,0
6630,2101-RANCD,0,0,55,0,1,8.93,1,1,1,26,0,0,0,0,0,0,0,0,0,1,0,73.1,4144.9,0.0,1078.0,491.15,1,50,0,0,0,0,0,El Dorado Hills,95762,38.684437,-121.055634,22028,0,5832,0,0,2,0,4
6631,7921-BEPCI,0,0,72,0,1,12.63,1,1,1,23,1,1,0,0,0,0,0,1,2,0,0,59.75,4265.0,0.0,0.0,909.36,1,40,0,0,0,0,0,Rocklin,95765,38.823278,-121.281856,15494,0,4515,0,0,0,0,0
